,start,end,url,expanded_url,display_url,images,status,title,description,unwound_url,id,author_id,text,created_at,retweet_count,reply_count,like_count,quote_count,reference_type,reference_id,media_key
226,,,,,,,,,,,1598825410128904193,53454719,"RT @Oregonian: New episode of Sports by Northwest just hit your feeds. This week, @billoram chats with @DewayneHankins, president of busine…",2022-12-02T23:44:17.000Z,2,0,0,0,retweeted,1598825061867307008,
227,,,,,,,,,,,1598752161789538304,53454719,"@rickybellspdx Ricky is making his way downtown
Walking fast, faces pass and he's homebound
Staring blankly ahead
Just making his way
Making his way through the crowd",2022-12-02T18:53:13.000Z,0,0,3,0,replied_to,1598750396834795520,
228,,,,,,,,,,,1598718269737021440,53454719,"Just minding my Friday morning routine, and now I'm just wiped after reading up on all this.",2022-12-02T16:38:32.000Z,0,1,3,0,replied_to,1598717823597281281,
229,,,,,,,,,,,1598717823597281281,53454719,"Just being a casual observer of the non-stop Thorns/Timbers developments is, frankly mentally taxing, I can't imagine what it's like for the players/people on the inside.",2022-12-02T16:36:46.000Z,0,1,9,0,,,
230,,,,,,,,,,,1598709055044059136,53454719,Is been zero days since Portland soccer experiences seismic news:,2022-12-02T16:01:55.000Z,0,0,3,0,,,
231,,,,,,,,,,,1598708207731757057,53454719,RT @RyanTClarke: Had no idea this news was coming. Working on getting more information now. #BAONPDX #NWSL,2022-12-02T15:58:33.000Z,8,0,0,0,retweeted,1598694268192714752,
232,,,,,,,,,,,1598500152536625152,53454719,"RT @Oregonian: The Blazers are 2-8 in their last 10 games, and we're not feeling too well ourselves 🤧. This Blazer Focused, @AaronJFentress…",2022-12-02T02:11:49.000Z,3,0,0,0,retweeted,1598498828033953793,
233,,,,,,,,,,,1598451151376384000,53454719,@AaronMesh @joesimonssays do you plan to leave portland.... as you drive to your home in west linn.,2022-12-01T22:57:06.000Z,0,0,2,0,replied_to,1598418732044677120,
234,38,61,https://t.co/MQHuTmPy1i,https://twitter.com/andrewtheen/status/1598450655483789313/photo/1,pic.twitter.com/MQHuTmPy1i,,,,,,1598450655483789313,53454719,did i read your out of the blue email https://t.co/MQHuTmPy1i,2022-12-01T22:55:08.000Z,0,0,1,0,replied_to,1598450053852844032,16_1598450649846669312
235,52,75,https://t.co/6JSmv69S9t,https://twitter.com/andrewtheen/status/1598450053852844032/photo/1,pic.twitter.com/6JSmv69S9t,,,,,,1598450053852844032,53454719,when an emailer wants a 'read receipt' confirmation https://t.co/6JSmv69S9t,2022-12-01T22:52:45.000Z,0,1,7,0,,,16_1598450043690024960
236,48,71,https://t.co/nhVhZm9bbo,https://twitter.com/andrewtheen/status/1598410319923380224/photo/1,pic.twitter.com/nhVhZm9bbo,,,,,,1598410319923380224,53454719,A Shakespearean tragedy in 9 words on Nextdoor. https://t.co/nhVhZm9bbo,2022-12-01T20:14:51.000Z,0,0,1,0,,,3_1598410169930878977
237,,,,,,,,,,,1598373356939907074,53454719,"RT @Oregonian: Take to the forest for a delectable bounty (if done right). On the latest episode of Peak Northwest, @HaleJamesB + @vickieac…",2022-12-01T17:47:59.000Z,3,0,0,0,retweeted,1598353829090705409,
238,,,,,,,,,,,1598365999606403072,53454719,"RT @billoram: Huge news: The Portland Thorns are officially for sale. 

Merritt Paulson sat down with @RyanTClarke to discuss the move and…",2022-12-01T17:18:45.000Z,3,0,0,0,retweeted,1598361932381421568,
239,,,,,,,,,,,1598191593215135744,53454719,Blazers employing the highly unsuccessful strategy of making sure your opponent makes it every time you foul them.,2022-12-01T05:45:43.000Z,0,0,3,0,,,
240,,,,,,,,,,,1598185252144697345,53454719,Put in Nembhard,2022-12-01T05:20:31.000Z,0,0,0,0,,,
241,,,,,,,,,,,1598178209669222400,53454719,"Let’s just show the shaedon dunk during ever stoppage of play. Every timeout, out of bounds, etc",2022-12-01T04:52:32.000Z,0,1,3,0,,,
242,,,,,,,,,,,1598176570673627136,53454719,Sharpe. Shaedon Sharps,2022-12-01T04:46:01.000Z,0,0,2,0,,,
243,25,48,https://t.co/bLcI3ENmbl,https://twitter.com/Oregonian/status/1598126747169562624,twitter.com/Oregonian/stat…,,,,,,1598163393411952640,53454719,Evoca? We hardly knew ya https://t.co/bLcI3ENmbl,2022-12-01T03:53:40.000Z,2,0,3,0,quoted,1598126747169562624,
244,,,,,,,,,,,1598161675282419712,53454719,@craignewman @chrislhayes Pillow guy throws down,2022-12-01T03:46:50.000Z,0,1,1,0,replied_to,1598127309760135168,
245,,,,,,,,,,,1598161417664069632,53454719,"@hello__caitlin @HeheWaitWhut Oof, plus it looks like shit",2022-12-01T03:45:49.000Z,0,0,17,0,replied_to,1598151620705292288,
246,11,34,https://t.co/oqMrVEEuF1,https://twitter.com/andrewtheen/status/1597828362122428416/photo/1,pic.twitter.com/oqMrVEEuF1,,,,,,1597828362122428416,53454719,@IanKarmel https://t.co/oqMrVEEuF1,2022-11-30T05:42:22.000Z,0,0,2,0,replied_to,1597826782559817728,16_1597828356527251461
247,44,67,https://t.co/uwHAQZlLVF,https://twitter.com/orlandokgw/status/1597827936035672064,twitter.com/orlandokgw/sta…,,,,,,1597828058203181062,53454719,"With these interest rates, you crazy, Norm. https://t.co/uwHAQZlLVF",2022-11-30T05:41:09.000Z,0,0,0,0,quoted,1597827936035672064,
248,,,,,,,,,,,1597827079781101568,53454719,@mikegrich FOH,2022-11-30T05:37:16.000Z,0,0,0,0,replied_to,1597826850470105089,
249,,,,,,,,,,,1597826145449578497,53454719,only thing worse than losing a game like this is having to listen to Reggie Miller while you are losing a lead like this.,2022-11-30T05:33:33.000Z,0,0,3,0,,,
250,,,,,,,,,,,1597825341963526144,53454719,I am distressed.,2022-11-30T05:30:22.000Z,0,1,3,0,,,
251,,,,,,,,,,,1597824135199346689,53454719,"and by ""money"" i mean six figures.",2022-11-30T05:25:34.000Z,0,0,1,0,replied_to,1597823702129074176,
252,,,,,,,,,,,1597823702129074176,53454719,I think Reggie has money on Norm winning sixth man of the year award.,2022-11-30T05:23:51.000Z,0,1,3,0,,,
253,,,,,,,,,,,1597774162625695745,53454719,"RT @StevenTDennis: Ron Wyden's advice for people who don't like gay marriage: ""Don't get one.""",2022-11-30T02:07:00.000Z,178,0,0,0,retweeted,1597766607497220098,
254,,,,,,,,,,,1597773776577769473,53454719,@jasonwshaw longer than american pie.,2022-11-30T02:05:28.000Z,0,0,0,0,replied_to,1597769279361155073,
255,11,34,https://t.co/utIeFlpsiA,https://twitter.com/andrewtheen/status/1597773133695848448/photo/1,pic.twitter.com/utIeFlpsiA,,,,,,1597773133695848448,53454719,@mikeacker https://t.co/utIeFlpsiA,2022-11-30T02:02:54.000Z,0,0,1,0,replied_to,1597770511979020288,16_1597773114330714112
256,11,34,https://t.co/mm8pQlVK2x,https://twitter.com/andrewtheen/status/1597700078944546816/photo/1,pic.twitter.com/mm8pQlVK2x,,,,,,1597700078944546816,53454719,@OPBmidday https://t.co/mm8pQlVK2x,2022-11-29T21:12:37.000Z,0,0,1,0,replied_to,1597699154910011392,16_1597700068651724800
257,,,,,,,,,,,1597695722740416512,53454719,This is agony,2022-11-29T20:55:18.000Z,0,1,1,0,,,
258,,,,,,,,,,,1597676670450044928,53454719,Simply the Dest #usmnt,2022-11-29T19:39:36.000Z,0,0,1,0,,,
259,7,30,https://t.co/U21NZW9euY,https://twitter.com/andrewtheen/status/1597656945477169152/photo/1,pic.twitter.com/U21NZW9euY,,,,,,1597656945477169152,53454719,@enjus https://t.co/U21NZW9euY,2022-11-29T18:21:13.000Z,0,1,0,0,replied_to,1597656774219550720,16_1597656930910367744
260,,,,,,,,,,,1597656463476166657,53454719,@ZachsORoutdoors @jademc07 in my experience the kidless ones in my life seem to get hit the hardest. I'm living with a constant low level of sickness due to my kids.,2022-11-29T18:19:18.000Z,0,1,0,0,replied_to,1597649025037381632,
261,7,30,https://t.co/KX0yPvI3c0,https://twitter.com/andrewtheen/status/1597655323116204033/photo/1,pic.twitter.com/KX0yPvI3c0,,,,,,1597655323116204033,53454719,@enjus https://t.co/KX0yPvI3c0,2022-11-29T18:14:46.000Z,0,1,2,0,replied_to,1597648178001907712,16_1597655317441306624
262,,,,,,,,,,,1597652613067309057,53454719,The Ghana and Senegal fan sections have been absolutely spectacular.,2022-11-29T18:04:00.000Z,0,0,1,0,,,
263,,,,,,,,,,,1597621186686746625,53454719,Every day that I don’t go get a bagel and cream cheese I am exhibiting incalculable amounts of will power,2022-11-29T15:59:07.000Z,0,0,3,0,,,
264,13,36,https://t.co/8hOE7EscQM,https://twitter.com/andrewtheen/status/1597619713198419974/photo/1,pic.twitter.com/8hOE7EscQM,,,,,,1597619713198419974,53454719,@lizzzyacker https://t.co/8hOE7EscQM,2022-11-29T15:53:16.000Z,0,0,3,0,replied_to,1597611692955176962,16_1597619705795448837
265,,,,,,,,,,,1599947587192516608,19741316,RT @nick_marcinko: Half of Dan Mullen’s 2021 class is no longer on Florida’s roster (11 of 22),2022-12-06T02:03:25.000Z,75,0,0,0,retweeted,1599864377783783424,
266,48,71,https://t.co/jlIn4X3Nsj,https://twitter.com/jimmy0726/status/1599926118186115072,twitter.com/jimmy0726/stat…,,,,,,1599947173088882688,19741316,"List is 23 opt outs, transfers and off to NFLs. https://t.co/jlIn4X3Nsj",2022-12-06T02:01:46.000Z,2,7,42,0,quoted,1599926118186115072,
267,138,161,https://t.co/3uX5bqx35g,https://twitter.com/WayneWmolebash/status/1599913856872370177,twitter.com/WayneWmolebash…,,,,,,1599914299484672000,19741316,"If OSU wins, years from now, no one is going to remember that Florida was handcuffed. They'll just remembers Beavers &gt; Gators in 2022. https://t.co/3uX5bqx35g",2022-12-05T23:51:08.000Z,2,12,122,0,quoted,1599913856872370177,
268,132,155,https://t.co/MInomL1Lzx,https://twitter.com/BubbaSmitty09/status/1599911242478809089,twitter.com/BubbaSmitty09/…,,,,,,1599913996035182594,19741316,"They'll be fine. Almost every program is going through some level of attrition, whether it's early NFL opt outs or transfer portal. https://t.co/MInomL1Lzx",2022-12-05T23:49:56.000Z,0,3,6,0,quoted,1599911242478809089,
269,108,131,https://t.co/3W0U5q2Zbg,https://www.oregonlive.com/beavers/2022/12/oregon-state-kickoff-time-for-las-vegas-bowl-moved-to-1130-am-due-to-nfl-scheduling-issue.html,oregonlive.com/beavers/2022/1…,"[{'url': 'https://pbs.twimg.com/news_img/1599874031263834112/grQz80wh?format=jpg&name=orig', 'width': 1280, 'height': 852}, {'url': 'https://pbs.twimg.com/news_img/1599874031263834112/grQz80wh?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,Oregon State kickoff time for Las Vegas Bowl moved to 11:30 a.m. due to NFL scheduling issue,"Raiders' game in Allegiant Stadium the following day had a time change, and the NFL club needs extra time to prepare the stadium for its game",https://www.oregonlive.com/beavers/2022/12/oregon-state-kickoff-time-for-las-vegas-bowl-moved-to-1130-am-due-to-nfl-scheduling-issue.html,1599874029032443904,19741316,"Las Vegas Bowl game between Oregon State and Florida moved to 11:30 a.m. Dec. 17 because of a grass issue.

https://t.co/3W0U5q2Zbg",2022-12-05T21:11:07.000Z,1,6,19,2,,,
270,,,,,,,,,,,1599866940750966785,19741316,"Official: Las Vegas Bowl game time moved to 11:30 a.m., from 4:30 p.m. because of an NFL scheduling issue.
Oregon State-Florida game now shown on ESPN, instead of ABC.

Hope some of you didn't gamble with a Saturday AM flight.",2022-12-05T20:42:57.000Z,21,21,127,7,,,
271,,,,,,,,,,,1599856668585885696,19741316,The loss of QB Richardson and DT Dexter for Florida has moved the Las Vegas Bowl betting line to Oregon State minus-5 to minus-9.,2022-12-05T20:02:08.000Z,0,1,81,0,,,
272,33,56,https://t.co/ARGlawEDO0,https://twitter.com/StarcraftSquall/status/1599854339707011073,twitter.com/StarcraftSqual…,,,,,,1599855079477346306,19741316,correct. I'm typing too quickly. https://t.co/ARGlawEDO0,2022-12-05T19:55:49.000Z,0,0,3,0,quoted,1599854339707011073,
273,9,32,https://t.co/FOpdZN7ngz,https://twitter.com/nickdaschel/status/1599854051885469696,twitter.com/nickdaschel/st…,,,,,,1599854944806666241,19741316,without. https://t.co/FOpdZN7ngz,2022-12-05T19:55:17.000Z,0,2,18,0,quoted,1599854051885469696,
274,155,178,https://t.co/Fe0DUjPdmK,https://www.oregonlive.com/beavers/2022/12/florida-gators-oregon-states-las-vegas-bowl-opponent-has-a-quarterback-crisis-as-its-top-two-are-out.html,oregonlive.com/beavers/2022/1…,"[{'url': 'https://pbs.twimg.com/news_img/1599854052229386241/TEgdD2MK?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1599854052229386241/TEgdD2MK?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Florida Gators, Oregon State’s Las Vegas Bowl opponent, has a quarterback crisis as its top two are out","Starter Anthony Richardson announced he's leaving for the NFL Draft and skipping the bowl game, while backup Jalen Kitna was booted from the team after an arrest",https://www.oregonlive.com/beavers/2022/12/florida-gators-oregon-states-las-vegas-bowl-opponent-has-a-quarterback-crisis-as-its-top-two-are-out.html,1599854051885469696,19741316,"Oregon State's Las Vegas Bowl opponent, Florida, will be with its starting quarterback and best defensive player as both declare for NFL Draft on Monday.

https://t.co/Fe0DUjPdmK",2022-12-05T19:51:44.000Z,3,8,38,2,,,
275,,,,,,,,,,,1599834420323962880,19741316,"This is UNOFFICIAL. Because of an NFL flex of Raiders game, the Las Vegas Bowl is likely to kickoff at 1130 am Saturday Dec 17, televised on ESPN.",2022-12-05T18:33:43.000Z,3,17,75,4,,,
276,279,302,https://t.co/BkGz1cATKU,https://twitter.com/nickdaschel/status/1599807079514247168,twitter.com/nickdaschel/st…,,,,,,1599808792421896192,19741316,"Other Pac-12 lines (6 of 7 favored):

Utah -2 1/2 over Penn St. (Rose)
Oregon -10 1/2 over NC (Holiday)
USC -1 1/2 over Tulane (Cotton)
WSU -2 1/2 over Fresno St. (LA)
UCLA -4 over Pitt (Sun)
UW +3 1/2 to Texas (Alamo)

and, mentioned below, Oregon State -5 over Florida (Vegas) https://t.co/BkGz1cATKU",2022-12-05T16:51:53.000Z,0,4,17,0,quoted,1599807079514247168,
277,,,,,,,,,,,1599807079514247168,19741316,"Oregon State opens as a 5-point favorite over Florida, per @betonline_ag",2022-12-05T16:45:05.000Z,0,5,78,1,,,
278,245,268,https://t.co/mTgEm3jMyb,https://twitter.com/Beavsrock/status/1599797077437210624,twitter.com/Beavsrock/stat…,,,,,,1599797605261013000,19741316,I gave it a glance. But you have to put message board comments from a program used to winning and winning big into perspective. They react to 6-6 like an OSU fans  react to 2-10. Sky is falling. Everyone awful. Clean house. Bring back Spurrier. https://t.co/mTgEm3jMyb,2022-12-05T16:07:26.000Z,0,2,14,0,quoted,1599797077437210624,
279,,,,,,,,,,,1599791907475185666,19741316,"2 of Washington State's top 3 receivers -- De'Zhaun Stribling and Donovan Ollie, combined 94 catches, 1,093 yards in 2022 -- in the transfer portal.

There goes your bowl offense.",2022-12-05T15:44:48.000Z,2,4,59,1,,,
280,157,180,https://t.co/JhsKrFk9xx,https://twitter.com/nickdaschel/status/1599771841325064193,twitter.com/nickdaschel/st…,,,,,,1599777413181100032,19741316,"WBB NET rankings for the state:

12. Oregon (3rd in Pac-12)
59. Oregon State (9th in Pac-12)
156. Portland (5th in WCC)
268. Portland State (9th in Big Sky) https://t.co/JhsKrFk9xx",2022-12-05T14:47:12.000Z,1,0,4,0,quoted,1599771841325064193,
281,,,,,,,,,,,1599771841325064193,19741316,"NCAA releases MBB NET rankings today for the first time this season.

91. Oregon (7th in Pac-12)
97. Portland (No. 3 in WCC)
134. Portland State (No. 1 in Big Sky)
224. Oregon State (no doubt due to 2 Ls to PSU)",2022-12-05T14:25:03.000Z,4,3,11,1,,,
282,71,94,https://t.co/PvngUv6C6f,https://twitter.com/notstevenaustin/status/1599603674447499264,twitter.com/notstevenausti…,,,,,,1599637480214786048,19741316,The number of people on Twitter who don’t pick up on sarcasm amaze me. https://t.co/PvngUv6C6f,2022-12-05T05:31:09.000Z,0,2,8,0,quoted,1599603674447499264,
283,72,95,https://t.co/oRL8BUuMl4,https://twitter.com/billgarber/status/1599621190754017281,twitter.com/billgarber/sta…,,,,,,1599636203992907777,19741316,"I’ve been to several Holiday bowls, but never a Vegas. Does that count? https://t.co/oRL8BUuMl4",2022-12-05T05:26:05.000Z,0,1,7,1,quoted,1599621190754017281,
284,102,125,https://t.co/5Wsng8xJv0,https://www.oregonlive.com/collegefootball/2022/12/oregon-state-coach-jonathan-smith-sees-benefits-for-quick-turnaround-to-bowl-season.html,oregonlive.com/collegefootbal…,"[{'url': 'https://pbs.twimg.com/news_img/1599589927901368321/m0HCzN50?format=jpg&name=orig', 'width': 1280, 'height': 853}, {'url': 'https://pbs.twimg.com/news_img/1599589927901368321/m0HCzN50?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,Oregon State coach Jonathan Smith sees benefits for quick turnaround to bowl season,"The Beavers will be Las Vegas during a critical contact period for recruiting, but Smith believes it'll work out, and playing on a national stage gives his program an edge",https://www.oregonlive.com/collegefootball/2022/12/oregon-state-coach-jonathan-smith-sees-benefits-for-quick-turnaround-to-bowl-season.html,1599589885014593536,19741316,"Oregon State coach Jonathan Smith said running back Damien Martinez is good to go for the bowl game.

https://t.co/5Wsng8xJv0",2022-12-05T02:22:02.000Z,4,3,204,1,,,
285,,,,,,,,,,,1599586879535710209,19741316,"Beavers can't hang on.

USC 63, Oregon State 62 FINAL",2022-12-05T02:10:05.000Z,1,7,20,1,,,
286,25,48,https://t.co/ugZnoGKJef,https://twitter.com/nickdaschel/status/1599586188347994113,twitter.com/nickdaschel/st…,,,,,,1599586332493611008,19741316,"A dumb foul, but a foul. https://t.co/ugZnoGKJef",2022-12-05T02:07:55.000Z,0,0,6,0,quoted,1599586188347994113,
287,,,,,,,,,,,1599586188347994113,19741316,"Uh, that's a foul, zeebs.",2022-12-05T02:07:20.000Z,0,1,21,1,,,
288,,,,,,,,,,,1599583629663178752,19741316,"Akanno makes 3 free throws to cut USC lead to 57-56, 1:22 left",2022-12-05T01:57:10.000Z,0,0,3,0,,,
289,,,,,,,,,,,1599582719985725440,19741316,USC up 55-53 with 2:25 left.,2022-12-05T01:53:33.000Z,0,5,1,0,,,
290,,,,,,,,,,,1599579592465223680,19741316,"Oregon State clinging to the lead, up 49-45 over USC with six minutes left.",2022-12-05T01:41:08.000Z,0,1,23,0,,,
291,42,65,https://t.co/ffXYBY6QtF,https://twitter.com/nickdaschel/status/1599567769649176576/photo/1,pic.twitter.com/ffXYBY6QtF,,,,,,1599567769649176576,19741316,"Red hot Oregon State 34, USC 23, halftime https://t.co/ffXYBY6QtF",2022-12-05T00:54:09.000Z,1,0,20,0,,,3_1599567760396537857
292,,,,,,,,,,,1599564781790588928,19741316,"Hate to interrupt your Las Vegas Bowl high, but Oregon State MBB leads USC 23-15.",2022-12-05T00:42:17.000Z,0,2,76,0,,,
293,146,169,https://t.co/PmiL5ab6Em,https://twitter.com/KyleMaloy2/status/1599545923734220800,twitter.com/KyleMaloy2/sta…,,,,,,1599558526988582913,19741316,"I'm going on information I received directly from an OSU official. If there's a glitch, I'd give it an hour or two. Game was just released today. https://t.co/PmiL5ab6Em",2022-12-05T00:17:25.000Z,0,1,2,0,quoted,1599545923734220800,
294,107,130,https://t.co/PvDkQHmfAJ,https://www.oregonlive.com/beavers/2022/12/no-14-oregon-state-vs-florida-gators-las-vegas-bowl-facts-time-and-tv-odds-ticket-info.html,oregonlive.com/beavers/2022/1…,"[{'url': 'https://pbs.twimg.com/news_img/1599557882449915904/Thhr1r2v?format=jpg&name=orig', 'width': 1280, 'height': 923}, {'url': 'https://pbs.twimg.com/news_img/1599557882449915904/Thhr1r2v?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"No. 14 Oregon State vs. Florida Gators, Las Vegas Bowl facts, time and TV, odds, ticket info","This is Oregon State's first game against an SEC team since 2004, and first ever meeting against Florida",https://www.oregonlive.com/beavers/2022/12/no-14-oregon-state-vs-florida-gators-las-vegas-bowl-facts-time-and-tv-odds-ticket-info.html,1599557880201773056,19741316,"Oregon State is 0-11-1 against the SEC (when their opponent played in the SEC). Is game 13 the lucky one?

https://t.co/PvDkQHmfAJ",2022-12-05T00:14:51.000Z,1,3,23,0,,,
295,17,40,https://t.co/BEeN6112Vy,https://twitter.com/christianfriese/status/1599554304003932160,twitter.com/christianfries…,,,,,,1599557622902185984,19741316,What's not true? https://t.co/BEeN6112Vy,2022-12-05T00:13:50.000Z,0,2,1,0,quoted,1599554304003932160,
296,,,,,,,,,,,1599532926387228672,19741316,"Passing this along, as I was asked several thousand times last year in the LA Bowl run-up.

Oregon State is the home team, and will occupy the sideline of the west side of Allegiant Stadium.",2022-12-04T22:35:42.000Z,4,2,68,0,,,
297,,,,,,,,,,,1599529557417406464,19741316,"From Oregon State:

Las Vegas Bowl tickets are available now for OSU season ticket holders and donors. Those making a deposit for 2023 OSU season tickets will get early access to LVB tickets.

Tickets go on public sale Dec. 8",2022-12-04T22:22:18.000Z,5,4,35,1,,,
298,65,88,https://t.co/D3HYNg7h7f,https://twitter.com/jnoland22/status/1599523198369792000,twitter.com/jnoland22/stat…,,,,,,1599523828883156992,19741316,I booked last week. Had a hunch so I didn't have to pay a bunch. https://t.co/D3HYNg7h7f,2022-12-04T21:59:33.000Z,1,4,14,0,quoted,1599523198369792000,
299,,,,,,,,,,,1599519296987992066,19741316,"There are 90 seats remaining among Alaska's 24 Las Vegas-Pdx flights for Sunday, Dec. 18. Most are first class.

Get 'em while they're there and expensive.",2022-12-04T21:41:32.000Z,0,14,47,0,,,
300,97,120,https://t.co/UVxTM8TJbb,https://twitter.com/nickdaschel/status/1599515601231581184,twitter.com/nickdaschel/st…,,,,,,1599516021207224321,19741316,"Florida run defense gives up 4.52 ypc, No. 96
Oregon State run offense averages 4.93 ypc, No. 31 https://t.co/UVxTM8TJbb",2022-12-04T21:28:31.000Z,2,1,31,1,quoted,1599515601231581184,
301,,,,,,,,,,,1599515601231581184,19741316,"The first stat that sticks out for OSU-Florida is this:
Oregon State run offense: No. 27, 199.2 ypg
Florida run defense: No. 101, 176.2 ypg",2022-12-04T21:26:51.000Z,8,6,172,2,,,
302,32,55,https://t.co/CgAQ9ZwnkM,https://twitter.com/slmandel/status/1599490143559172096,twitter.com/slmandel/statu…,,,,,,1599514919904632832,19741316,Seems to work well for the NFL. https://t.co/CgAQ9ZwnkM,2022-12-04T21:24:09.000Z,0,0,9,0,quoted,1599490143559172096,
303,,,,,,,,,,,1599514357184229376,19741316,Las Vegas Bowl tickets go on public sale on Dec. 7.,2022-12-04T21:21:54.000Z,0,6,38,1,,,
304,,,,,,,,,,,1599510172090920960,19741316,"Not sure what to make of Florida. 

Gators beat Utah. On Nov. 12, Gators beat a red-hot South Carolina 38-6. Then they turned around and lost to Vanderbilt and Florida State.

Florida looks beatable and dangerous at the same time.",2022-12-04T21:05:17.000Z,1,5,72,1,,,
305,,,,,,,,,,,1599508942421659648,19741316,Action Network tabs Oregon State as a 1-point favorite over Florida in the Las Vegas Bowl.,2022-12-04T21:00:23.000Z,3,7,119,0,,,
306,45,68,https://t.co/l0yUxNwmDe,https://www.oregonlive.com/beavers/2022/12/oregon-state-beavers-headed-to-las-vegas-bowl-plays-florida-gators-on-dec-17-in-allegiant-stadium.html,oregonlive.com/beavers/2022/1…,"[{'url': 'https://pbs.twimg.com/news_img/1599508739413151744/wB3hGEXd?format=jpg&name=orig', 'width': 1280, 'height': 853}, {'url': 'https://pbs.twimg.com/news_img/1599508739413151744/wB3hGEXd?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Oregon State Beavers headed to Las Vegas Bowl, plays Florida Gators on Dec. 17 in Allegiant Stadium","It is the first meeting between the two schools, as Oregon State shoots for its first 10-win season since 2006",https://www.oregonlive.com/beavers/2022/12/oregon-state-beavers-headed-to-las-vegas-bowl-plays-florida-gators-on-dec-17-in-allegiant-stadium.html,1599508736661676032,19741316,"First-ever game between Beavers and Gators.

https://t.co/l0yUxNwmDe",2022-12-04T20:59:34.000Z,7,0,147,1,,,
307,,,,,,,,,,,1599499592017797120,19741316,Las Vegas Bowl confirms Oregon State is in its bowl.,2022-12-04T20:23:14.000Z,16,13,404,1,,,
308,28,51,https://t.co/dt5r48LLfe,https://twitter.com/k_bruce_k/status/1599497984676630528,twitter.com/k_bruce_k/stat…,,,,,,1599499366561382401,19741316,I'm well aware of the joke. https://t.co/dt5r48LLfe,2022-12-04T20:22:20.000Z,0,0,5,0,quoted,1599497984676630528,
309,188,211,https://t.co/E2Lq58U4IO,https://twitter.com/KenGoe/status/1599497456534052864,twitter.com/KenGoe/status/…,,,,,,1599497839616614400,19741316,"The last time I went to San Antonio, it rained 9 inches in three days. The picture on the front page of the newspaper when we left town was a boat floating down the middle of main street. https://t.co/E2Lq58U4IO",2022-12-04T20:16:16.000Z,0,3,5,1,quoted,1599497456534052864,
310,12,35,https://t.co/vQVCSSCZmU,https://twitter.com/cfbTheToe/status/1599495719333027840,twitter.com/cfbTheToe/stat…,,,,,,1599496349132939264,19741316,Your money. https://t.co/vQVCSSCZmU,2022-12-04T20:10:21.000Z,0,2,10,0,quoted,1599495719333027840,
311,,,,,,,,,,,1599495000018268160,19741316,"I know a lot of people are going off one media report that it's Oregon State-Florida in Vegas Bowl, but until I can confirm it, I'm not reporting it.",2022-12-04T20:04:59.000Z,3,7,83,0,,,
312,34,57,https://t.co/j0Hehlx8kA,https://www.oregonlive.com/beavers/2022/12/oregon-state-remains-no-16-in-the-coaches-poll-falls-one-spot-to-17-in-ap-rankings.html,oregonlive.com/beavers/2022/1…,"[{'url': 'https://pbs.twimg.com/news_img/1599451754743369728/b193U5-t?format=jpg&name=orig', 'width': 1280, 'height': 853}, {'url': 'https://pbs.twimg.com/news_img/1599451754743369728/b193U5-t?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Oregon State remains No. 16 in the coaches’ poll, falls one spot to 17 in AP rankings","The Beavers, who wrapped up their regular season on Nov. 26 with a win over Oregon to finish 9-3, find out their bowl destination announcement later Sunday",https://www.oregonlive.com/beavers/2022/12/oregon-state-remains-no-16-in-the-coaches-poll-falls-one-spot-to-17-in-ap-rankings.html,1599491814918348800,19741316,"Oregon State up to No. 14 in CFP

https://t.co/j0Hehlx8kA",2022-12-04T19:52:20.000Z,2,0,68,0,,,
313,36,59,https://t.co/xeJvMN9n8A,https://twitter.com/Brett_McMurphy/status/1599488277748121601,twitter.com/Brett_McMurphy…,,,,,,1599488454190329856,19741316,Up next: Holiday. Beavers or Ducks. https://t.co/xeJvMN9n8A,2022-12-04T19:38:59.000Z,0,3,25,0,quoted,1599488277748121601,
314,,,,,,,,,,,1599488208156643329,19741316,"OK, one hurdle cleared. USC officially to Cotton.",2022-12-04T19:38:00.000Z,0,0,43,0,,,
315,69,92,https://t.co/9cLc3jhIZe,https://twitter.com/HolidayBowl/status/1599485646187290624,twitter.com/HolidayBowl/st…,,,,,,1599488050404655106,19741316,"Reser's makes salsa. Salsa goes well with breakfast burritos.

Hint? https://t.co/9cLc3jhIZe",2022-12-04T19:37:22.000Z,0,3,33,0,quoted,1599485646187290624,
316,226,249,https://t.co/o5JYlbQtSA,https://twitter.com/VikeTwinsBeaver/status/1599479593458872321,twitter.com/VikeTwinsBeave…,,,,,,1599482460999680001,19741316,"Not as big a deal as it was in the past. Players work out year round, and get in plenty of drills. Coaches have more interaction with players than ever. 

More important to get the right game and finish season on a good note. https://t.co/o5JYlbQtSA",2022-12-04T19:15:10.000Z,0,0,13,0,quoted,1599479593458872321,
